2017-11-06 05:06:37,b'Jersey City NJ #USA - Vice President Senior Database Developer - Document database design a... https://t.co/mYG8qCHvnl #SOUTHERN-CALIFORNIA'
2017-11-06 04:06:56,b'Upland #CA #USA - Welder Second Shift - We are seeking an entry level Wel... https://t.co/llwD4hDZbE #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-06 04:06:36,b'Corona #CA #USA - Exp. Welder - must have both MIG TIG - In this role you... https://t.co/nxeqwT8ESh #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-06 00:06:54,b'Franklin County OH #USA - Database Administration Specialist 2 - #Job Duti... https://t.co/V2l8OKsmld #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-05 22:06:52,b'Buffalo NY #USA - Strategic Account Executive Outside Sales - We are seeking highly-motivat... https://t.co/ZvHdoCuMbk #SOUTHERN-CALIFORNIA'
2017-11-05 18:53:40,"b'Upcoming events vedanta #society of #Southern #California #Sunday, 05 november 2017 at 9:00 - 10:40 #Led by sukirth https://t.co/HzdXpydYNV'"
2017-11-05 17:06:50,b'Oklahoma City OK #USA - Welder - Welders needed..... Must have experience in welding or bra... https://t.co/raq0Ii9ZPV #SOUTHERN-CALIFORNIA'
2017-11-05 17:06:30,b'Oklahoma City OK #USA - Welder 6G - Must have verifiable welding certifica... https://t.co/tb6Pxt6CTD #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-05 16:07:10,b'South Holland IL #USA - Frabricator / Welder - The ideal Welderx2FFabricator will have a mi... https://t.co/frGXZUbQ6d #SOUTHERN-CALIFORNIA'
2017-11-05 14:11:08,"b'Upcoming events vedanta #society of #Southern #California #Sunday, 05 november 2017 at 9:00 - 10:40 #Led by sukirth https://t.co/HzdXpydYNV'"
2017-11-05 12:07:08,b'Columbus OH #USA - General Labor - Roofing - We are seeking a skilled reliable general labo... https://t.co/txWyyKjGuo #SOUTHERN-CALIFORNIA'
2017-11-05 11:06:48,b'Cincinnati OH #USA - Contracts Administrator - Robert Half Legal is currently assisting a C... https://t.co/ZObPuNkua9 #SOUTHERN-CALIFORNIA'
2017-11-05 08:07:03,b'Nashville TN #USA - Opportunities in Advertising Sales and Marketing- ENTRY LEVEL - Sales C... https://t.co/a5vFtNmKIe #SOUTHERN-CALIFORNIA'
2017-11-05 08:06:43,b'Nashville TN #USA - B2B Advertising Sales Consultant - Box Top Advertising is the Nations L... https://t.co/tNqAR7UQF4 #SOUTHERN-CALIFORNIA'
2017-11-05 06:06:42,b'Hollywood FL #USA - Experienced Windows Server EngineerAdministrator - ...nbsplegal account... https://t.co/w1pt37EIpI #SOUTHERN-CALIFORNIA'
2017-11-05 05:07:01,b'Brookhaven GA #USA - Legal Administrative Assistant - We are seeking an energetic Legal Adm... https://t.co/dgqvr39afY #SOUTHERN-CALIFORNIA'
2017-11-05 04:07:00,b'Seattle WA #USA - TRAINING COORDINATOR - Print Return to #Job list TRAININ... https://t.co/AOYMkTbB1x #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-05 03:07:00,b'Phoenix AZ #USA - Research Assistant - Research Assistant #Job Introductio... https://t.co/UOw35EkVKa #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-05 03:06:40,b'Phoenix AZ #USA - Virtual Consulting Research Analyst - A premier non-profit organization i... https://t.co/AfCdWw7ES0 #SOUTHERN-CALIFORNIA'
2017-11-05 01:06:39,b'Indianapolis IN #USA - Mechanical Engineering Technician - Kelly Engineering Resources has ... https://t.co/xKR6EkRbhk #SOUTHERN-CALIFORNIA'
2017-11-04 23:06:59,b'Jersey City NJ #USA - Sr. QA Automation Engineer-Investment Banking - ...nbspusing automate... https://t.co/zhCmT39GCj #SOUTHERN-CALIFORNIA'
2017-11-04 22:06:59,b'Cincinnati OH #USA - Lead Tower Tech - SAC designs buildsand maintains end-to-end network i... https://t.co/pWpG6LZDpq #SOUTHERN-CALIFORNIA'
2017-11-04 22:06:39,b'Cincinnati OH #USA - Tower Foreman - SAC designs builds and maintains end-to-end network in... https://t.co/B6mkXVPMV8 #SOUTHERN-CALIFORNIA'
2017-11-04 20:06:58,b'Minneapolis MN #USA - HR Generalist - We are recruiting for an HR Generalist to be placed w... https://t.co/KkR1BXYGRm #SOUTHERN-CALIFORNIA'
2017-11-04 16:06:36,b'Winchester KY #USA - RN - ...nbsplegal and regulatory requirement Performs other duties des... https://t.co/UEUT4qNO8L #SOUTHERN-CALIFORNIA'
2017-11-04 15:45:34,"b'Realizing that I\'m #southern My husband keeps saying ""stop saying back home in California! You\'ve been here long... https://t.co/udpdIv0XT6'"
2017-11-04 13:06:54,b'San Jose #CA #USA - Sales Representative - B2B advertising sales Daily Pr... https://t.co/0O2ZW18htA #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-04 13:06:34,b'Cupertino #CA #USA - Marketing and Advertising Sales Representative - EXC... https://t.co/AzNA213PEu #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-04 09:07:11,b'New York NY #USA - Legal and Compliance Admin Ops Project Officer - - Legal and Compliance ... https://t.co/5EtvVyIBvD #SOUTHERN-CALIFORNIA'
2017-11-04 04:07:06,b'Modesto #CA #USA - Assistant General Counsel - You will provide legal sup... https://t.co/sFjuDdWCsx #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-04 04:06:46,b'Stockton #CA #USA - Family Law Attorney - You will represent clients in l... https://t.co/aumlmFrkTR #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-04 01:06:44,b'Phoenix AZ #USA - Laboratory Supervisor - The Laboratory Supervisor will be responsible for... https://t.co/CWltJSr2RO #SOUTHERN-CALIFORNIA'
2017-11-04 00:06:43,b'Albuquerque NM #USA - Desktop Support - Our proven recruiting methodologies allow us to ide... https://t.co/wDG6dO417R #SOUTHERN-CALIFORNIA'
2017-11-03 22:18:54,"b'11.3 - Is the Storm beginning? Fear, Courage, Motivation https://t.co/BfSquVvMN3 via @YouTube #Paratoopers #Snipers in #Southern #California'"
2017-11-03 22:07:02,b'New York NY #USA - FOOD SERVICE DIRECTOR I - Become part of Restaurant Associates a name th... https://t.co/UZgKsgnEbG #SOUTHERN-CALIFORNIA'
2017-11-03 20:53:33,b'According to our #weathermen this is a #rainy day in #Southern #California. #God has the best\xe2\x80\xa6 https://t.co/ROr5DyJDEY'
2017-11-03 19:06:59,b'Jefferson CO - Class A CDL Local Company Driver - ...nbspmanufacturing and distributio... https://t.co/VaSGLyY0VM #JOB #SOUTHERN-CALIFORNIA'
2017-11-03 17:06:59,b'Amityville NY #USA - CONTRACTOR/GENERAL LABOR - Property Preservation Business - GENERAL KN... https://t.co/xpPtMCIHfN #SOUTHERN-CALIFORNIA'
2017-11-03 16:06:58,b'Baton Rouge LA #USA - Occupational Therapist - Travel - Skilled Nursing Facility - 129882 -... https://t.co/Ew0ITPr8GA #SOUTHERN-CALIFORNIA'
2017-11-03 15:06:58,b'Conroe TX #USA - Mgr Human Resources - It leads the administration and implementation of Hu... https://t.co/81IYIQU0Ee #SOUTHERN-CALIFORNIA'
2017-11-03 13:06:37,b'#USA - Human Resources Specialist #Job In Albuquerque New Mexico - Areas o... https://t.co/kz0xmZVkJP #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-03 12:07:16,b'Glendale #CA #USA - Pharmacy Technician - Looking for a full-time pharmac... https://t.co/7JNqOPUdLF #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-03 12:06:56,b'Pasadena #CA #USA - Pharmacy Technician - We are seeking a Pharmacy Techn... https://t.co/Si2zujlhLr #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-03 08:09:04,b'Southern California Man Held in 1994 Killing of His Mother https://t.co/63t0cSL0ZI #southern #california https://t.co/BsimGkIdv2'
2017-11-03 06:06:51,b'Phoenix AZ #USA - PICU Travel Nurse RN- Flagstaff #Job ID 275656 - ASAP x2... https://t.co/yvFZSs9Zmg #LOS-ANGELES #SOUTHERN-CALIFORNIA #CA'
2017-11-03 05:06:51,b'Compton #CA #USA - Truck Drivers-2000 Sign On Bonus - Class A Commercial ... https://t.co/nn5bKjsr69 #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-03 05:06:31,b'South Gate #CA #USA - Local Dedicated Class A CDL Truck Driver - 1000 Sig... https://t.co/qvEDJbRF7v #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-03 03:07:10,b'#USA - Legal Assistant - Two attorney firm seeking part-time legal assistant profiecient in... https://t.co/zFuAU3jKdw #SOUTHERN-CALIFORNIA'
2017-11-03 00:07:09,b'San Francisco #CA #USA - Program Coordinator - Expressive Arts Therapy - ... https://t.co/Mgs8VZYTZE #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-02 23:12:05,"b""There ain't no other way cos your #hotter than a #southern #california day.......#lovethese lyrics"""
2017-11-02 21:06:47,b'Atlanta GA #USA - OTR CDL BOX TRUCK DRIVER CLASS A/CLASS B - Previous experience as OTR Tru... https://t.co/kalIV7ynsn #SOUTHERN-CALIFORNIA'
2017-11-02 20:07:06,b'Hayward #CA #USA - Warehouse Position - Wholesale distribution company ba... https://t.co/iRGQLN7Fs3 #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-02 20:06:46,b'San Jose #CA #USA - Warehouse - Unloading stock pulling orders packaging ... https://t.co/Mc7Ht39caW #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
2017-11-02 17:41:49,b'This is #cold #weather for us #southern #California people\n #LosAngeles https://t.co/Gz6OdfwTRb'
2017-11-02 16:07:04,b'South San Francisco #CA #USA - Equipment Qualification Engineer Device De... https://t.co/0kiPlxJ6Jj #LOS-ANGELES #SOUTHERN-CALIFORNIA #JOB'
